54.997437, 73.214286, u-turn solnechniy
54.973407, 73.394605
54.973530, 73.396678,cross stepnaya
54.973671, 73.398528
54.973678, 73.398893,cross kuibyisheva
54.973764, 73.400170
54.973830, 73.400960
54.973952, 73.402903
54.974000, 73.404009
54.974089, 73.405584
54.974136, 73.406637
54.974150, 73.406936
54.974255, 73.408443
54.974268, 73.408564
54.974366, 73.410154
54.974448, 73.411097
54.974462, 73.411318
54.974454, 73.411432
54.974426, 73.411502
54.974399, 73.411544
54.974375, 73.411580
54.974349, 73.411605,chmelnickogo
54.973151, 73.411822
54.972327, 73.411954,mayakovskogo
54.971551, 73.412102
54.970826, 73.412217
54.970572, 73.412283
54.968918, 73.412586
54.967657, 73.412826
54.967434, 73.412886
54.966489, 73.413019
54.964947, 73.413269
54.964480, 73.413344
54.963510, 73.413379
54.961889, 73.413499
54.960872, 73.413630
54.958380, 73.413967
54.957557, 73.414034
54.957403, 73.414052,cross 3ya transportnaya
54.957311, 73.414051
54.956187, 73.414176
54.956094, 73.414184
54.955794, 73.414242
54.955482, 73.414284
54.953907, 73.414473
54.953025, 73.414590
54.952704, 73.414630
54.952496, 73.414653
54.952358, 73.414669
54.952199, 73.414668
54.951974, 73.414651
54.951878, 73.414660
54.951796, 73.414694
54.951726, 73.414737
54.951638, 73.414796
54.951583, 73.414851
54.950962, 73.415439,cross 4aya transportnaya
54.950646, 73.415786
54.950533, 73.415954,kirova
54.950330, 73.416191
54.950015, 73.416565
54.949414, 73.417263
54.948997, 73.417714
54.948676, 73.418054
54.947999, 73.418801
54.947663, 73.419188
54.947521, 73.419319
54.947430, 73.419395
54.947137, 73.419620
54.946834, 73.419937
54.946719, 73.420073
54.946529, 73.420273
54.946087, 73.420810
54.945155, 73.421936
54.944945, 73.422213
54.944873, 73.422289
54.944195, 73.423078
54.943457, 73.423880
54.943136, 73.424232
54.943056, 73.424299
54.942938, 73.424367,12aya rabochaya
54.942838, 73.424402
54.942738, 73.424476
54.942187, 73.425081
54.941727, 73.425584
54.941602, 73.425726
54.941259, 73.426133
54.941055, 73.426372
54.940945, 73.426533
54.940294, 73.427284
54.939590, 73.428046
54.938652, 73.429116
54.937648, 73.430258
54.937610, 73.430311
54.936974, 73.430982
54.936339, 73.431757
54.936339, 73.431757
54.934498, 73.433990
54.933873, 73.434748
54.933515, 73.435246
54.932756, 73.436207
54.932368, 73.436775
54.932232, 73.437002,cross barabinskaya
54.932041, 73.437316
54.931698, 73.437873
54.931290, 73.438512
54.931104, 73.438772
54.930461, 73.439558
54.929890, 73.440180,novokirpichnaya
54.929748, 73.440358
54.929125, 73.441012
54.928641, 73.441579
54.928025, 73.442407
54.927830, 73.442667
54.927678, 73.442903
54.927000, 73.443830
54.926293, 73.444775
54.925981, 73.445165
54.924187, 73.447545
54.923796, 73.447996
54.923129, 73.448888
54.922698, 73.449443
54.921983, 73.450378,cross 6ya stancionnaya
54.921697, 73.450726
54.921404, 73.451087
54.920867, 73.451696
54.920662, 73.451982
54.920317, 73.452456
54.920112, 73.452705,cross celinnaya
54.919705, 73.453262
54.918922, 73.454305
54.918738, 73.454558
54.917802, 73.455850
54.917500, 73.456145
54.917278, 73.456345
54.916978, 73.456583,cross svetlovskaya
54.916793, 73.456694,sybirskiy prospekt
54.916472, 73.456805
54.916410, 73.456818
54.915534, 73.456904
54.915194, 73.456900
54.914371, 73.456961
54.913580, 73.456958
54.913006, 73.456958
54.912306, 73.456954
54.911857, 73.456961,cross motornaya
54.910096, 73.456995
54.909933, 73.457009
54.909202, 73.457025
54.909005, 73.456994
54.908911, 73.456959
54.908834, 73.456898
54.908738, 73.456771
54.908656, 73.456607
54.908587, 73.456387
54.908549, 73.456084,gasheka
54.908528, 73.454221
54.908538, 73.453037
54.908534, 73.452741
54.908538, 73.451949
54.908514, 73.448068
54.908516, 73.447375
54.908499, 73.445276
54.908491, 73.444194
