54.947663,73.419188,
54.947999,73.418801,
54.948676,73.418054,
54.948997,73.417714,
54.949414,73.417263,
54.950015,73.416565,
54.950330,73.416191,
54.950533,73.415954,
54.950820,73.415910,chmelnickogo
54.951230, 73.415978
54.951431, 73.415996
54.952121, 73.415923
54.952445, 73.415820
54.952599, 73.415730,cross 4aya transportnaya
54.952702, 73.415607
54.952845, 73.415539
54.952991, 73.415490
54.953249, 73.415437
54.953825, 73.415342
54.954425, 73.415275
54.954728, 73.415243
54.955537, 73.415218
54.955825, 73.415172
54.956160, 73.415157
54.957116, 73.415072
54.957191, 73.415063
54.957592, 73.415001,cross 3ya transportnaya
54.958016, 73.414939
54.958260, 73.414902
54.959405, 73.414798
54.959599, 73.414802
54.959841, 73.414767
54.959994, 73.414730
54.960544, 73.414663
54.960970, 73.414613
54.961535, 73.414549
54.962869, 73.414435
54.963133, 73.414413
54.965129, 73.414118
54.965403, 73.414105
54.965810, 73.414077
54.966335, 73.414030,cross Chaikinoy
54.966528, 73.413995
54.967866, 73.413705
54.970566, 73.413194
54.970921, 73.413109
54.974481, 73.412490
54.974603, 73.412358
54.974668, 73.412260
54.974694, 73.412137
54.974692, 73.411991
54.974689, 73.411768
54.974672, 73.411525,maslenikogo
54.974622, 73.410944
54.974569, 73.410121
54.974428, 73.407755
54.974288, 73.405542
54.974212, 73.404193
54.974163, 73.403296
54.974149, 73.402847
54.974011, 73.401007
54.973861, 73.398841,cross cuybiysheva
54.973833, 73.398504
54.973695, 73.396607
54.973559, 73.394568,cross decabristov
54.973461, 73.392881
54.973412, 73.391666
54.973359, 73.390570
54.973331, 73.389967
54.973299, 73.389592
54.973280, 73.389175,cross gukova
54.973183, 73.387162,cross pushkina
54.973061, 73.385210
54.972915, 73.383338
54.972857, 73.382262,cross marksa prospekt
54.972788, 73.380967,leningradskiy prospekt
54.972696, 73.380276
54.972640,73.380053
54.972585,73.378931,cross lenina
54.972564,73.378483,
54.972544,73.378138,
54.972498,73.377490,
54.972389,73.376540,
54.972167,73.375402,
54.972077,73.374952,
54.970766,73.368236,
54.970474,73.366857,
54.970315,73.365967,
54.969552,73.361926,cross 3ya ostrovskaya
54.968459,73.356315,
54.967706,73.352475,
54.967437,73.351097,
54.967335,73.350596,
54.967104,73.349482,
54.967104,73.349482
54.966822, 73.347246
54.966844, 73.347021
54.966868, 73.346866
54.966920, 73.346654
54.967088, 73.346071,yeniseyskaya
54.967546, 73.345788
54.967879, 73.345581
54.968049, 73.345471
54.968492, 73.345191
54.968904, 73.344938
54.969466, 73.344502
54.969752, 73.344285
54.970118, 73.344032
54.971497, 73.343092
54.971898, 73.342812
54.972321, 73.342528
54.974248, 73.341142
54.974963, 73.340666
54.975604, 73.340269
54.975864, 73.340094
54.976641, 73.339538
54.977073, 73.339229
54.977162, 73.339152
54.977527, 73.338912
54.977666, 73.338791,3ya yeniseyskaya
54.977837, 73.338555
54.978006, 73.338223,70 let oktyabrya
54.978083, 73.337774
54.978157, 73.337114
54.978655, 73.330940
54.978655, 73.330940
54.978870, 73.328731
54.979002, 73.328249
54.979055, 73.328125
54.979258, 73.327488
54.979716, 73.326263
54.979978, 73.325643
54.980104, 73.325232
54.980552,73.324110,
54.980673,73.323825,cross koneva
54.980772,73.323614,
54.981301,73.322393,
54.981878,73.321014,
54.983099,73.318224,
54.983525,73.317192,
54.983834,73.316430,
54.984188,73.315636,
54.984465,73.315017,
54.985062,73.313616,
54.985169,73.313353,cross dmitrieva
54.985371,73.312899,
54.985593,73.312416,
54.985734,73.312127,
54.986285,73.310821,
54.986535,73.310230,
54.987566,73.307757,
54.987748,73.307363,
54.987893,73.307030,
54.988093,73.306569,
54.988507,73.305641,
54.988540,73.305477,architektorov
54.988551,73.305349,
54.988566,73.305169,
54.988547,73.305008,
54.988469,73.304775,
54.988392,73.304600,
54.987892,73.303850,
54.987583,73.303414,
54.987173,73.302739,
54.986999,73.302462,architektorov
54.986938,73.302309,komarova
54.986905,73.302127,
54.986893,73.301906,
54.986909,73.301706,
54.986933,73.301590,
54.987307,73.300818,
54.988839,73.297792,
54.990064,73.295335,
54.990123,73.295154,
54.990310,73.294740,
54.990617,73.294153,
54.991234,73.292917,
54.991501,73.292380,
54.992152,73.291052,
54.992521,73.290339,
54.992795,73.289764,
54.993171,73.289050,
54.993623,73.288270,
54.993679,73.288220,
54.993707,73.288186,
54.993771,73.288107,pereleta
54.993921,73.287843,
54.993956,73.287731,
54.993935,73.287645,
54.993904,73.287564,
54.993520,73.287001,
54.992579,73.285644,
54.992377,73.285354,
54.991711,73.284347,
54.991431,73.283906,
54.990903,73.283168,
54.990797,73.282987,
54.990273,73.282211,
54.989931,73.281695,
54.989671,73.281319,
54.989383,73.280892,
54.988971,73.280296,
54.988442,73.279519,
54.988071,73.278980,
54.988013,73.278836,vatutina
54.987980,73.278682,
54.987984,73.278512,
54.988028,73.278343,
54.988199,73.278035,
54.988267,73.277884,
54.988430,73.277530,
54.988430,73.277530,
54.989379,73.275610,
54.990649,73.273031,
54.991021,73.272287,
54.991254,73.271814,
54.991715,73.270869,
54.991703,73.270713,
54.991686,73.270603,
54.991654,73.270515,
54.991580,73.270368,
54.991529,73.270253,
54.991497,73.270117,
54.991486,73.269948,
54.991514,73.269767,
54.991668,73.269349,dianova
54.991760,73.269162,cross lukashevicha
54.992127,73.268327,
54.992669,73.266877,
54.992870,73.266305,
54.993330,73.265047,
54.993510,73.264590,
54.993610,73.264289,
54.993680,73.264027,
54.993715,73.263868,
54.993736,73.263717,
54.993763,73.263498,
54.993784,73.263155,
54.993828,73.262165,
54.993946,73.260236,
54.994005,73.259117,
54.994089,73.257817,
54.994241,73.255202,
54.994313,73.254029,
54.994580,73.249524,cross rokosovskogo/dergacheva
54.994679,73.247354,
54.994813,73.245113,
54.994826,73.24486,cross zvezdnaya
54.995007,73.241873,
54.995439,73.234589,
54.995656,73.231154,
54.995746,73.229377,
54.995750,73.229081,
54.995769,73.228505,
54.995801,73.226887,2aiya solnechnaya
54.995808,73.226258,
54.995804,73.225285,
54.995791,73.223378,
54.995803,73.222909,
54.995829,73.222501,
54.995853,73.222239,
54.995896,73.221967,
54.995963,73.221628,
54.996065,73.221021,
54.996780,73.217522,
54.996954,73.216799,
54.997011,73.216462,
54.997437,73.214286,
